index,Date,Region,Thermal Generation Actual (in MW),Thermal Generation Estimated (in MW),Nuclear Generation Actual (in MW),Nuclear Generation Estimated (in MW),Hydro Generation Actual (in MW),Hydro Generation Estimated (in MW)
2771,11/3/2019,Northern,669.81,555.94,26.88,31.20,121.72,137.15
2772,11/3/2019,Western,1270.71,1290.87,32.60,39.32,34.47,35.04
2773,11/3/2019,Southern,666.68,674.99,67.32,33.69,73.41,70.63
2774,11/3/2019,Eastern,504.47,538.01,,,29.22,36.34
2775,11/3/2019,NorthEastern,31.70,38.97,,,9.21,3.18
2776,12/3/2019,Northern,669.81,573.33,26.88,31.12,121.72,141.25
2777,12/3/2019,Western,1270.71,1301.76,32.60,39.36,34.47,30.94
2778,12/3/2019,Southern,678.58,691.11,67.32,31.97,73.41,64.85
2779,12/3/2019,Eastern,504.47,540.64,,,29.22,37.34
2780,12/3/2019,NorthEastern,31.70,38.97,,,9.21,3.00
2781,13/3/2019,Northern,665.93,581.45,26.88,31.18,121.72,139.67
2782,13/3/2019,Western,1273.92,1298.01,32.60,39.31,34.47,32.08
2783,13/3/2019,Southern,678.58,683.79,67.32,32.09,73.41,69.52
2784,13/3/2019,Eastern,504.47,535.98,,,29.22,37.10
2785,13/3/2019,NorthEastern,31.70,37.75,,,9.21,3.58
2786,14/3/2019,Northern,654.78,559.54,26.88,31.20,121.72,140.21
2787,14/3/2019,Western,1273.92,1288.95,32.60,39.30,34.47,32.69
2788,14/3/2019,Southern,678.58,683.74,67.32,31.16,73.41,68.86
2789,14/3/2019,Eastern,504.47,533.24,,,29.22,34.81
2790,14/3/2019,NorthEastern,31.70,38.71,,,9.21,3.04
2791,15/3/2019,Northern,654.91,549.26,26.88,31.39,121.72,145.29
2792,15/3/2019,Western,1269.92,1266.81,32.60,39.29,34.47,37.94
2793,15/3/2019,Southern,678.58,674.22,67.32,33.23,73.41,67.98
2794,15/3/2019,Eastern,504.47,505.18,,,29.22,39.61
2795,15/3/2019,NorthEastern,31.70,37.69,,,9.21,3.43
2796,16/3/2019,Northern,654.91,549.12,26.88,35.46,121.72,149.54
2797,16/3/2019,Western,1267.32,1275.73,32.60,39.37,34.47,23.38
2798,16/3/2019,Southern,678.58,660.26,67.32,33.60,73.41,66.29
2799,16/3/2019,Eastern,508.97,504.24,,,29.22,38.02
2800,16/3/2019,NorthEastern,31.70,36.52,,,9.21,3.32
2801,17/3/2019,Northern,654.91,535.90,26.88,35.99,121.72,138.01
2802,17/3/2019,Western,1267.32,1263.19,32.60,39.35,34.47,21.05
2803,17/3/2019,Southern,678.58,649.84,67.32,33.64,73.41,56.39
2804,17/3/2019,Eastern,508.97,477.01,,,29.22,32.70
2805,17/3/2019,NorthEastern,31.70,37.07,,,9.21,3.10
2806,18/3/2019,Northern,660.12,576.89,26.88,30.85,121.72,139.35
2807,18/3/2019,Western,1267.32,1295.64,32.60,38.95,34.47,38.45
2808,18/3/2019,Southern,678.58,674.26,67.32,32.55,73.41,77.85
2809,18/3/2019,Eastern,508.97,491.13,,,29.22,27.30
2810,18/3/2019,NorthEastern,31.70,37.35,,,9.21,2.81
2811,19/3/2019,Northern,669.66,558.58,26.88,30.18,121.72,142.42
2812,19/3/2019,Western,1267.32,1324.23,32.60,38.76,34.47,31.03
2813,19/3/2019,Southern,678.58,695.98,67.32,32.70,73.41,82.64
2814,19/3/2019,Eastern,508.97,515.35,,,29.22,34.07
2815,19/3/2019,NorthEastern,31.70,37.07,,,9.21,2.73
2816,20/3/2019,Northern,659.45,541.64,26.88,30.31,121.72,146.70
2817,20/3/2019,Western,1251.69,1282.07,32.60,38.54,34.47,26.14
2818,20/3/2019,Southern,678.58,713.96,67.32,33.12,73.41,76.03
2819,20/3/2019,Eastern,508.97,517.30,,,29.22,36.43
2820,20/3/2019,NorthEastern,31.70,36.66,,,9.21,3.09
2821,21/3/2019,Northern,658.49,476.27,26.88,30.56,121.72,146.88
2822,21/3/2019,Western,1251.69,1125.15,32.60,38.84,34.47,20.72
2823,21/3/2019,Southern,678.58,677.36,67.32,32.99,73.41,65.34
2824,21/3/2019,Eastern,508.97,465.95,,,29.22,30.00
2825,21/3/2019,NorthEastern,31.70,36.63,,,9.21,3.17
2826,22/3/2019,Northern,658.49,495.12,26.88,30.41,121.72,143.70
2827,22/3/2019,Western,1251.69,1184.93,32.60,39.09,34.47,28.20
2828,22/3/2019,Southern,678.58,701.80,67.32,33.14,73.41,74.16
2829,22/3/2019,Eastern,500.87,495.87,,,29.22,30.09
2830,22/3/2019,NorthEastern,31.70,37.12,,,9.21,3.15
2831,23/3/2019,Northern,660.84,520.20,26.88,30.42,121.72,142.52
2832,23/3/2019,Western,1251.69,1263.81,32.60,39.29,34.47,26.00
2833,23/3/2019,Southern,678.58,709.13,67.32,33.18,73.41,74.20
2834,23/3/2019,Eastern,500.87,515.41,,,29.22,32.41
2835,23/3/2019,NorthEastern,31.70,37.94,,,9.21,3.42
2836,24/3/2019,Northern,660.84,518.01,26.88,30.33,121.72,142.28
2837,24/3/2019,Western,1251.69,1295.12,32.60,39.30,34.47,22.38
2838,24/3/2019,Southern,678.58,667.50,67.32,35.52,73.41,66.57
2839,24/3/2019,Eastern,500.87,517.00,,,29.22,30.84
2840,24/3/2019,NorthEastern,31.70,39.07,,,9.21,3.10
2841,25/3/2019,Northern,660.84,526.18,26.88,30.42,121.72,137.87
2842,25/3/2019,Western,1251.69,1337.26,32.60,39.34,34.47,25.43
2843,25/3/2019,Southern,678.58,676.60,67.32,37.95,73.41,78.25
2844,25/3/2019,Eastern,500.87,539.14,,,29.22,36.10
2845,25/3/2019,NorthEastern,31.70,39.06,,,9.21,3.00
2846,26/3/2019,Northern,669.84,528.68,26.88,30.49,121.72,141.09
2847,26/3/2019,Western,1251.69,1338.05,32.60,39.36,34.47,32.56
2848,26/3/2019,Southern,678.58,693.39,67.32,39.09,73.41,84.57
2849,26/3/2019,Eastern,500.87,520.41,,,29.22,37.19
2850,26/3/2019,NorthEastern,31.70,37.77,,,9.21,3.03
2851,27/3/2019,Northern,669.84,571.91,26.88,30.51,121.72,148.91
2852,27/3/2019,Western,1251.69,1335.04,32.60,39.37,34.47,31.17
2853,27/3/2019,Southern,678.58,699.81,67.32,39.15,73.41,88.45
2854,27/3/2019,Eastern,500.87,536.15,,,29.22,39.76
2855,27/3/2019,NorthEastern,31.70,38.84,,,9.21,3.09
2856,28/3/2019,Northern,678.07,575.34,26.88,30.24,121.72,162.70
2857,28/3/2019,Western,1251.69,1349.75,32.60,39.30,34.47,25.59
2858,28/3/2019,Southern,678.58,693.26,67.32,39.39,73.41,89.66
2859,28/3/2019,Eastern,500.87,548.13,,,29.22,42.03
2860,28/3/2019,NorthEastern,31.70,38.19,,,9.21,3.24
2861,29/3/2019,Northern,678.07,610.26,26.88,30.15,121.72,173.88
2862,29/3/2019,Western,1251.69,1325.19,32.60,39.30,34.47,29.68
2863,29/3/2019,Southern,678.58,704.33,67.32,35.72,73.41,90.65
2864,29/3/2019,Eastern,500.87,562.16,,,29.22,36.66
2865,29/3/2019,NorthEastern,31.70,38.76,,,9.21,3.39
2866,30/3/2019,Northern,678.07,626.76,26.88,29.93,121.72,180.18
2867,30/3/2019,Western,1251.69,1317.86,32.60,39.22,34.47,29.65
2868,30/3/2019,Southern,678.58,704.90,67.32,34.53,73.41,81.71
2869,30/3/2019,Eastern,500.87,547.65,,,29.22,43.52
2870,30/3/2019,NorthEastern,31.70,39.31,,,9.21,2.58
2871,31/3/2019,Northern,678.07,537.38,26.88,30.15,121.72,182.79
2872,31/3/2019,Western,1251.69,1265.35,32.60,39.30,34.47,28.45
2873,31/3/2019,Southern,678.58,659.77,67.32,34.02,73.41,62.84
2874,31/3/2019,Eastern,500.87,515.08,,,29.22,49.77
2875,31/3/2019,NorthEastern,31.70,33.95,,,9.21,2.46
2876,1/4/2019,Northern,694.44,566.18,27.03,30.30,159.92,181.17
2877,1/4/2019,Western,1391.86,1325.99,32.64,39.28,32.58,34.93
2878,1/4/2019,Southern,666.70,668.20,62.76,33.63,76.25,78.51
2879,1/4/2019,Eastern,526.12,492.91,,,44.26,47.67
2880,1/4/2019,NorthEastern,36.46,34.88,,,4.92,2.79
2881,2/4/2019,Northern,694.44,589.45,27.03,30.24,159.92,181.13
2882,2/4/2019,Western,1387.86,1363.33,32.64,39.22,32.58,28.19
2883,2/4/2019,Southern,666.70,675.02,62.76,33.71,76.25,89.51
2884,2/4/2019,Eastern,526.12,552.31,,,44.26,42.88
2885,2/4/2019,NorthEastern,36.46,40.31,,,4.92,2.83
2886,3/4/2019,Northern,691.80,587.61,27.03,30.11,159.92,195.95
2887,3/4/2019,Western,1387.86,1391.56,32.64,39.24,32.58,30.04
2888,3/4/2019,Southern,666.70,687.85,62.76,33.71,76.25,90.42
2889,3/4/2019,Eastern,526.12,575.35,,,44.26,39.92
2890,3/4/2019,NorthEastern,36.46,32.77,,,4.92,4.40
2891,4/4/2019,Northern,691.80,593.94,27.03,29.90,159.92,187.49
2892,4/4/2019,Western,1387.86,1404.63,32.64,39.21,32.58,28.08
2893,4/4/2019,Southern,666.70,705.27,62.76,33.80,76.25,74.86
2894,4/4/2019,Eastern,526.12,580.84,,,44.26,40.36
2895,4/4/2019,NorthEastern,36.46,36.89,,,4.92,4.08
2896,5/4/2019,Northern,684.12,580.72,27.03,29.64,159.92,188.76
2897,5/4/2019,Western,1387.86,1383.36,32.64,39.18,32.58,26.59
2898,5/4/2019,Southern,666.70,685.75,62.76,33.83,76.25,67.44
2899,5/4/2019,Eastern,526.12,567.83,,,44.26,37.60
2900,5/4/2019,NorthEastern,36.46,30.93,,,4.92,4.05
2901,6/4/2019,Northern,684.12,565.31,27.03,29.84,159.92,204.91
2902,6/4/2019,Western,1387.86,1365.73,32.64,39.15,32.58,26.78
2903,6/4/2019,Southern,666.70,675.43,62.76,33.84,76.25,63.63
2904,6/4/2019,Eastern,515.16,520.82,,,44.26,37.50
2905,6/4/2019,NorthEastern,36.46,31.36,,,4.92,3.37
2906,7/4/2019,Northern,684.12,505.06,27.03,29.88,159.92,206.46
2907,7/4/2019,Western,1387.86,1297.83,32.64,39.21,32.58,15.64
2908,7/4/2019,Southern,666.70,635.79,62.76,34.70,76.25,51.80
2909,7/4/2019,Eastern,515.16,456.77,,,44.26,36.31
2910,7/4/2019,NorthEastern,36.46,28.85,,,4.92,3.30
2911,8/4/2019,Northern,684.12,536.23,27.03,30.01,159.92,199.85
2912,8/4/2019,Western,1387.86,1333.81,32.64,39.14,32.58,27.77
2913,8/4/2019,Southern,666.70,668.28,62.76,34.70,76.25,69.07
2914,8/4/2019,Eastern,515.16,507.71,,,44.26,33.40
2915,8/4/2019,NorthEastern,36.46,32.62,,,4.92,3.24
2916,9/4/2019,Northern,684.16,561.94,27.03,29.86,159.92,190.10
2917,9/4/2019,Western,1387.86,1354.22,32.64,37.86,32.58,29.67
2918,9/4/2019,Southern,666.70,670.17,62.76,34.45,76.25,69.21
2919,9/4/2019,Eastern,515.16,509.04,,,44.26,40.27
2920,9/4/2019,NorthEastern,36.46,36.98,,,4.92,3.05
2921,10/4/2019,Northern,684.16,600.10,27.03,29.81,159.92,194.97
2922,10/4/2019,Western,1387.86,1388.26,32.64,36.53,32.58,33.64
2923,10/4/2019,Southern,662.80,689.98,62.76,35.57,76.25,79.99
2924,10/4/2019,Eastern,515.16,492.00,,,44.26,49.60
2925,10/4/2019,NorthEastern,36.46,42.33,,,4.92,3.65
2926,11/4/2019,Northern,698.95,621.81,27.03,29.55,159.92,202.23
2927,11/4/2019,Western,1387.86,1389.75,32.64,36.75,32.58,41.17
2928,11/4/2019,Southern,662.80,676.23,62.76,36.85,76.25,74.63
2929,11/4/2019,Eastern,515.16,516.40,,,44.26,49.50
2930,11/4/2019,NorthEastern,36.46,43.61,,,4.92,3.86
2931,12/4/2019,Northern,698.95,609.79,27.03,27.74,159.92,208.85
2932,12/4/2019,Western,1387.86,1383.52,32.64,37.44,32.58,50.03
2933,12/4/2019,Southern,662.80,699.97,62.76,34.06,76.25,76.07
2934,12/4/2019,Eastern,515.16,520.26,,,44.26,53.07
2935,12/4/2019,NorthEastern,36.46,44.76,,,4.92,3.05
2936,13/4/2019,Northern,700.17,600.55,27.03,30.03,159.92,199.50
2937,13/4/2019,Western,1387.86,1386.57,32.64,37.76,32.58,37.47
2938,13/4/2019,Southern,662.80,679.88,62.76,33.65,76.25,78.19
2939,13/4/2019,Eastern,515.16,531.81,,,44.26,46.10
2940,13/4/2019,NorthEastern,36.46,42.15,,,4.92,2.99
2941,14/4/2019,Northern,700.21,581.12,27.03,30.00,159.92,197.14
2942,14/4/2019,Western,1387.86,1360.29,32.64,37.84,32.58,25.72
2943,14/4/2019,Southern,662.80,651.75,62.76,36.34,76.25,71.52
2944,14/4/2019,Eastern,515.16,499.49,,,44.26,54.70
2945,14/4/2019,NorthEastern,36.46,42.01,,,4.92,3.09
2946,15/4/2019,Northern,697.43,584.83,27.03,34.38,159.92,194.36
2947,15/4/2019,Western,1386.79,1359.92,32.64,37.80,32.58,36.31
2948,15/4/2019,Southern,662.80,678.68,62.76,38.23,76.25,65.85
2949,15/4/2019,Eastern,515.16,524.77,,,44.26,50.42
2950,15/4/2019,NorthEastern,36.46,41.55,,,4.92,4.01
2951,16/4/2019,Northern,697.43,481.25,27.03,35.83,159.92,208.94
2952,16/4/2019,Western,1386.79,1294.81,32.64,36.16,32.58,27.54
2953,16/4/2019,Southern,662.80,665.73,62.76,37.79,76.25,78.70
2954,16/4/2019,Eastern,511.16,509.51,,,44.26,44.36
2955,16/4/2019,NorthEastern,36.46,38.70,,,4.92,5.46
2956,17/4/2019,Northern,697.43,455.21,27.03,36.14,159.92,205.12
2957,17/4/2019,Western,1386.79,1195.85,32.64,37.45,32.58,35.59
2958,17/4/2019,Southern,662.80,666.00,62.76,38.04,76.25,69.09
2959,17/4/2019,Eastern,511.16,473.22,,,44.26,54.68
2960,17/4/2019,NorthEastern,36.46,36.05,,,4.92,4.10
2961,18/4/2019,Northern,694.78,467.91,27.03,35.05,159.92,197.93
2962,18/4/2019,Western,1386.79,1264.26,32.64,38.93,32.58,42.90
2963,18/4/2019,Southern,662.80,621.80,62.76,38.98,76.25,47.48
2964,18/4/2019,Eastern,511.16,501.60,,,44.26,53.27
2965,18/4/2019,NorthEastern,36.46,39.83,,,4.92,4.23
2966,19/4/2019,Northern,694.78,504.66,27.03,35.29,159.92,187.73
2967,19/4/2019,Western,1386.79,1312.25,32.64,38.93,32.58,32.41
2968,19/4/2019,Southern,662.80,586.89,62.76,39.01,76.25,57.69
2969,19/4/2019,Eastern,511.16,525.69,,,44.26,46.71
2970,19/4/2019,NorthEastern,36.46,40.10,,,4.92,4.24
2971,20/4/2019,Northern,686.78,540.36,27.03,35.66,159.92,189.00
2972,20/4/2019,Western,1386.79,1333.10,32.64,38.97,32.58,43.82
2973,20/4/2019,Southern,666.70,595.44,62.76,38.07,76.25,62.84
2974,20/4/2019,Eastern,511.16,531.20,,,44.26,42.95
2975,20/4/2019,NorthEastern,36.46,31.10,,,4.92,4.35
2976,21/4/2019,Northern,688.88,527.08,27.03,35.62,159.92,196.97
2977,21/4/2019,Western,1386.79,1308.81,32.64,37.45,32.58,33.19
2978,21/4/2019,Southern,677.30,560.37,62.76,38.08,76.25,51.86
2979,21/4/2019,Eastern,511.16,510.14,,,44.26,39.73
2980,21/4/2019,NorthEastern,36.46,40.15,,,4.92,4.30
2981,22/4/2019,Northern,688.88,563.39,27.03,35.34,159.92,206.68
2982,22/4/2019,Western,1385.69,1347.42,32.64,35.38,32.58,41.08
2983,22/4/2019,Southern,677.30,608.82,62.76,37.88,76.25,64.66
2984,22/4/2019,Eastern,511.16,523.04,,,44.26,38.19
2985,22/4/2019,NorthEastern,36.46,38.16,,,4.92,5.75
2986,23/4/2019,Northern,688.88,574.23,27.03,33.42,159.92,235.02
2987,23/4/2019,Western,1385.69,1363.09,32.64,35.29,32.58,36.47
2988,23/4/2019,Southern,677.30,619.98,62.76,37.80,76.25,59.74
2989,23/4/2019,Eastern,511.16,519.06,,,44.26,46.29
2990,23/4/2019,NorthEastern,36.46,39.19,,,4.92,5.20
2991,24/4/2019,Northern,689.08,594.36,27.03,30.16,159.92,245.57
2992,24/4/2019,Western,1385.69,1398.37,32.64,35.27,32.58,40.65
2993,24/4/2019,Southern,677.30,648.12,62.76,37.60,76.25,71.37
2994,24/4/2019,Eastern,511.16,531.87,,,44.26,53.87
2995,24/4/2019,NorthEastern,36.46,38.65,,,4.92,5.35
2996,25/4/2019,Northern,694.08,638.18,27.03,30.55,159.92,254.31
2997,25/4/2019,Western,1385.69,1430.44,32.64,35.53,32.58,49.25
2998,25/4/2019,Southern,677.30,659.62,62.76,39.45,76.25,74.35
2999,25/4/2019,Eastern,511.16,556.14,,,44.26,59.11
3000,25/4/2019,NorthEastern,36.46,37.35,,,4.92,5.29
3001,26/4/2019,Northern,693.92,646.25,27.03,29.63,159.92,271.02
3002,26/4/2019,Western,1389.89,1437.52,32.64,35.44,32.58,42.27
3003,26/4/2019,Southern,667.02,673.33,62.76,38.28,76.25,82.79
3004,26/4/2019,Eastern,511.16,541.47,,,44.26,61.46
3005,26/4/2019,NorthEastern,36.46,41.26,,,4.92,4.38
3006,27/4/2019,Northern,696.70,656.81,27.03,30.75,159.92,260.91
3007,27/4/2019,Western,1389.89,1413.04,32.64,37.66,32.58,39.10
3008,27/4/2019,Southern,667.02,659.28,62.76,38.50,76.25,83.37
3009,27/4/2019,Eastern,511.16,535.03,,,44.26,62.28
3010,27/4/2019,NorthEastern,36.46,39.54,,,4.92,4.75
3011,28/4/2019,Northern,693.89,641.73,27.03,30.69,159.92,262.58
3012,28/4/2019,Western,1389.89,1366.77,32.64,38.43,32.58,33.94
3013,28/4/2019,Southern,667.02,615.63,62.76,38.54,76.25,63.74
3014,28/4/2019,Eastern,511.16,523.95,,,44.26,66.48
3015,28/4/2019,NorthEastern,36.46,39.41,,,4.92,3.44
3016,29/4/2019,Northern,693.89,657.87,27.03,30.77,159.92,265.62
3017,29/4/2019,Western,1389.89,1414.70,32.64,38.85,32.58,22.54
3018,29/4/2019,Southern,667.02,623.83,62.76,38.70,76.25,67.75
3019,29/4/2019,Eastern,511.16,552.14,,,44.26,66.36
3020,29/4/2019,NorthEastern,36.46,39.61,,,4.92,7.93
3021,30/4/2019,Northern,693.79,658.14,27.03,30.70,159.92,266.58
3022,30/4/2019,Western,1385.55,1372.93,32.64,38.85,32.58,29.82
3023,30/4/2019,Southern,667.02,575.48,62.76,38.77,76.25,52.64
3024,30/4/2019,Eastern,511.16,530.50,,,44.26,68.71
3025,30/4/2019,NorthEastern,36.46,39.33,,,4.92,9.89
3026,1/5/2019,Northern,706.34,637.72,26.92,30.75,260.86,259.84
3027,1/5/2019,Western,1395.69,1299.28,32.60,39.20,25.19,37.48
3028,1/5/2019,Southern,662.73,507.89,62.69,38.36,65.75,43.40
3029,1/5/2019,Eastern,516.85,482.56,,,53.28,74.23
3030,1/5/2019,NorthEastern,36.63,37.91,,,13.71,13.90
3031,2/5/2019,Northern,706.34,622.64,26.92,30.82,260.86,243.42
3032,2/5/2019,Western,1394.89,1312.99,32.60,39.20,25.19,53.10
3033,2/5/2019,Southern,662.73,500.51,62.69,38.66,65.75,68.30
3034,2/5/2019,Eastern,516.85,494.04,,,53.28,72.42
3035,2/5/2019,NorthEastern,36.63,37.85,,,13.71,18.76
3036,3/5/2019,Northern,709.86,571.97,26.92,30.01,260.86,239.01
3037,3/5/2019,Western,1394.21,1294.41,32.60,39.08,25.19,52.58
3038,3/5/2019,Southern,662.73,534.34,62.69,38.59,65.75,70.43
3039,3/5/2019,Eastern,516.85,441.69,,,53.28,61.34
3040,3/5/2019,NorthEastern,36.63,39.05,,,13.71,14.91
3041,4/5/2019,Northern,707.89,607.15,26.92,30.93,260.86,228.81
3042,4/5/2019,Western,1394.21,1311.74,32.60,38.97,25.19,55.20
3043,4/5/2019,Southern,662.73,550.12,62.69,38.80,65.75,75.13
3044,4/5/2019,Eastern,528.10,418.03,,,53.28,67.41
3045,4/5/2019,NorthEastern,36.63,33.94,,,13.71,16.08
3046,5/5/2019,Northern,707.89,605.46,26.92,30.99,260.86,228.00
3047,5/5/2019,Western,1394.21,1310.88,32.60,39.12,25.19,46.89
3048,5/5/2019,Southern,662.73,566.09,62.69,39.91,65.75,73.35
3049,5/5/2019,Eastern,528.10,464.79,,,53.28,70.06
3050,5/5/2019,NorthEastern,36.63,31.77,,,13.71,24.59
3051,6/5/2019,Northern,721.17,599.43,26.92,30.80,260.86,231.20
3052,6/5/2019,Western,1395.97,1358.33,32.60,38.97,25.19,53.65
3053,6/5/2019,Southern,662.73,629.86,62.69,38.79,65.75,84.20
3054,6/5/2019,Eastern,534.18,501.55,,,53.28,69.94
3055,6/5/2019,NorthEastern,36.63,39.92,,,13.71,25.91
3056,7/5/2019,Northern,721.17,620.84,26.92,30.77,260.86,245.18
3057,7/5/2019,Western,1395.97,1344.60,32.60,39.09,25.19,51.78
3058,7/5/2019,Southern,662.73,605.91,62.69,37.80,65.75,60.39
3059,7/5/2019,Eastern,534.18,515.94,,,53.28,61.43
3060,7/5/2019,NorthEastern,36.63,41.01,,,13.71,18.96
3061,8/5/2019,Northern,721.17,639.34,26.92,30.75,260.86,242.83
3062,8/5/2019,Western,1395.97,1338.22,32.60,39.24,25.19,50.20
3063,8/5/2019,Southern,662.73,578.09,62.69,37.83,65.75,60.70
3064,8/5/2019,Eastern,539.76,530.79,,,53.28,71.07
3065,8/5/2019,NorthEastern,36.63,40.16,,,13.71,16.81
3066,9/5/2019,Northern,721.17,646.66,26.92,29.78,260.86,259.91
3067,9/5/2019,Western,1395.97,1359.18,32.60,39.17,25.19,49.00
3068,9/5/2019,Southern,662.73,587.78,62.69,37.84,65.75,70.97
3069,9/5/2019,Eastern,539.76,548.81,,,53.28,75.78
3070,9/5/2019,NorthEastern,36.63,40.71,,,13.71,18.43
3071,10/5/2019,Northern,723.99,657.18,26.92,29.84,260.86,267.17
3072,10/5/2019,Western,1395.97,1353.85,32.60,39.24,25.19,55.63
3073,10/5/2019,Southern,662.73,640.56,62.69,38.68,65.75,86.01
3074,10/5/2019,Eastern,539.76,554.74,,,53.28,73.03
3075,10/5/2019,NorthEastern,36.63,41.42,,,13.71,18.13
3076,11/5/2019,Northern,721.34,653.65,26.92,29.96,260.86,272.57
3077,11/5/2019,Western,1395.97,1341.28,32.60,39.28,25.19,57.06
3078,11/5/2019,Southern,662.73,639.76,62.69,38.73,65.75,73.65
3079,11/5/2019,Eastern,539.76,547.32,,,53.28,72.84
3080,11/5/2019,NorthEastern,36.63,41.95,,,13.71,19.99
3081,12/5/2019,Northern,721.34,648.20,26.92,29.93,260.86,261.20
3082,12/5/2019,Western,1395.97,1307.10,32.60,39.22,25.19,51.98
3083,12/5/2019,Southern,662.73,612.77,62.69,38.74,65.75,61.63
3084,12/5/2019,Eastern,539.76,528.79,,,53.28,73.05
3085,12/5/2019,NorthEastern,36.63,39.87,,,13.71,16.79
3086,13/5/2019,Northern,721.34,652.64,26.92,29.90,260.86,240.41
3087,13/5/2019,Western,1395.97,1332.96,32.60,39.14,25.19,54.97
3088,13/5/2019,Southern,662.73,600.79,62.69,38.49,65.75,63.90
3089,13/5/2019,Eastern,539.76,527.54,,,53.28,65.98
3090,13/5/2019,NorthEastern,36.63,40.46,,,13.71,14.01
3091,14/5/2019,Northern,721.34,631.18,26.92,29.97,260.86,253.82
3092,14/5/2019,Western,1395.97,1324.95,32.60,39.09,25.19,48.04
3093,14/5/2019,Southern,662.73,587.55,62.69,38.74,65.75,73.18
3094,14/5/2019,Eastern,530.07,502.35,,,53.28,59.79
3095,14/5/2019,NorthEastern,36.63,40.75,,,13.71,14.66
3096,15/5/2019,Northern,721.34,651.30,26.92,31.19,260.86,253.08
3097,15/5/2019,Western,1395.97,1351.64,32.60,39.24,25.19,46.64
3098,15/5/2019,Southern,662.73,601.53,62.69,33.96,65.75,76.76
3099,15/5/2019,Eastern,530.07,527.32,,,53.28,53.41
3100,15/5/2019,NorthEastern,36.63,43.10,,,13.71,14.95
3101,16/5/2019,Northern,733.97,637.61,26.92,30.24,260.86,247.76
3102,16/5/2019,Western,1395.97,1379.95,32.60,39.29,25.19,38.06
3103,16/5/2019,Southern,662.73,641.32,46.79,33.20,65.75,72.75
3104,16/5/2019,Eastern,530.07,539.31,,,53.28,57.41
3105,16/5/2019,NorthEastern,36.63,42.92,,,13.71,13.46
3106,17/5/2019,Northern,733.97,613.67,26.92,31.29,260.86,249.91
3107,17/5/2019,Western,1382.72,1353.36,32.60,39.23,25.19,49.62
3108,17/5/2019,Southern,662.73,642.23,46.79,36.24,65.75,66.11
3109,17/5/2019,Eastern,530.07,535.62,,,53.28,61.83
3110,17/5/2019,NorthEastern,36.63,41.42,,,13.71,15.33
3111,18/5/2019,Northern,730.15,571.75,26.92,31.94,260.86,262.70
3112,18/5/2019,Western,1382.72,1342.54,32.60,39.28,25.19,55.74
3113,18/5/2019,Southern,662.73,615.37,46.79,46.29,65.75,66.79
3114,18/5/2019,Eastern,530.07,533.36,,,53.28,61.87
3115,18/5/2019,NorthEastern,36.63,40.44,,,13.71,17.37
3116,19/5/2019,Northern,730.15,602.88,26.92,34.47,260.86,268.54
3117,19/5/2019,Western,1382.72,1314.99,32.60,39.21,25.19,54.21
3118,19/5/2019,Southern,662.73,605.87,46.79,53.74,65.75,55.70
3119,19/5/2019,Eastern,530.07,528.07,,,53.28,63.01
3120,19/5/2019,NorthEastern,36.63,44.25,,,13.71,15.52
3121,20/5/2019,Northern,730.15,665.90,26.92,30.60,260.86,281.93
3122,20/5/2019,Western,1382.72,1363.00,32.60,39.10,25.19,62.03
3123,20/5/2019,Southern,662.73,654.06,46.79,56.25,65.75,89.73
3124,20/5/2019,Eastern,530.07,541.90,,,53.28,65.92
3125,20/5/2019,NorthEastern,36.63,47.23,,,13.71,14.65
3126,21/5/2019,Northern,730.15,694.73,26.92,30.33,260.86,287.09
3127,21/5/2019,Western,1383.36,1357.88,32.60,39.11,25.19,58.30
3128,21/5/2019,Southern,658.53,703.75,46.79,58.07,65.75,61.68
3129,21/5/2019,Eastern,530.07,546.19,,,53.28,63.93
3130,21/5/2019,NorthEastern,36.63,46.72,,,13.71,14.32
3131,22/5/2019,Northern,730.95,703.47,26.92,29.83,260.86,287.41
3132,22/5/2019,Western,1383.36,1359.14,32.60,39.17,25.19,58.31
3133,22/5/2019,Southern,658.53,692.78,46.79,58.08,65.75,62.82
3134,22/5/2019,Eastern,530.07,555.98,,,53.28,63.27
3135,22/5/2019,NorthEastern,36.63,44.85,,,13.71,16.02
3136,23/5/2019,Northern,730.95,708.61,26.92,29.70,260.86,293.88
3137,23/5/2019,Western,1383.36,1374.92,32.60,39.16,25.19,55.87
3138,23/5/2019,Southern,658.53,690.67,46.79,59.54,65.75,59.10
3139,23/5/2019,Eastern,530.07,521.22,,,53.28,69.21
3140,23/5/2019,NorthEastern,36.63,32.84,,,13.71,19.24
3141,24/5/2019,Northern,730.57,658.79,26.92,30.66,260.86,277.25
3142,24/5/2019,Western,1383.36,1362.58,32.60,40.59,25.19,40.36
3143,24/5/2019,Southern,658.53,637.08,46.79,60.10,65.75,52.52
3144,24/5/2019,Eastern,530.07,513.15,,,53.28,69.09
3145,24/5/2019,NorthEastern,36.63,32.77,,,13.71,22.03
3146,25/5/2019,Northern,730.57,671.45,26.92,34.43,260.86,265.95
3147,25/5/2019,Western,1383.36,1379.47,32.60,41.11,25.19,40.51
3148,25/5/2019,Southern,655.20,608.05,46.79,59.14,65.75,50.41
3149,25/5/2019,Eastern,530.07,510.84,,,53.28,65.49
