index,Date,Region,Thermal Generation Actual (in MW),Thermal Generation Estimated (in MW),Thermal Generation Estimation Error,Nuclear Generation Actual (in MW),Nuclear Generation Estimated (in MW),Nuclear Generation Estimation Error,Hydro Generation Actual (in MW),Hydro Generation Estimated (in MW),Hydro Generation Estimation Error
3876,18/10/2019,Northern,711.29,583.54,-127.75,30.72,35.14,4.42,157.27,162.9,5.63
3877,18/10/2019,Western,1341.76,1238.35,-103.41,34.02,44.05,10.03,34.47,74.22,39.75
3878,18/10/2019,Southern,612.5,484.38,-128.12,46.77,61.13,14.36,84.88,126.43,41.55
3879,18/10/2019,Eastern,528.19,462.95,-65.24,,,0,64.81,74.54,9.73
3880,18/10/2019,NorthEastern,34.89,30.59,-4.3,,,0,26.91,11.81,-15.1
3881,19/10/2019,Northern,713.94,570.67,-143.27,30.72,35.17,4.45,157.27,161.63,4.36
3882,19/10/2019,Western,1341.76,1203.2,-138.56,34.02,44.13,10.11,34.47,67.49,33.02
3883,19/10/2019,Southern,612.5,491.8,-120.7,46.77,48.47,1.7,84.88,95.36,10.48
3884,19/10/2019,Eastern,528.19,455.96,-72.23,,,0,64.81,73.25,8.44
3885,19/10/2019,NorthEastern,34.89,31.32,-3.57,,,0,26.91,11.69,-15.22
3886,20/10/2019,Northern,711.29,542.82,-168.47,30.72,35.28,4.56,157.27,159.31,2.04
3887,20/10/2019,Western,1341.76,1151.99,-189.77,34.02,44.17,10.15,34.47,60.55,26.08
3888,20/10/2019,Southern,612.5,453.79,-158.71,46.77,47.5,0.73,84.88,94.38,9.5
3889,20/10/2019,Eastern,528.19,438.83,-89.36,,,0,64.81,68.23,3.42
3890,20/10/2019,NorthEastern,35.47,28.83,-6.64,,,0,26.91,11.26,-15.65
3891,21/10/2019,Northern,711.29,532.82,-178.47,30.72,35.35,4.63,157.27,160.46,3.19
3892,21/10/2019,Western,1341.76,1143.61,-198.15,34.02,44.13,10.11,34.47,76.54,42.07
3893,21/10/2019,Southern,613.5,447.17,-166.33,46.77,47.63,0.86,84.88,132.52,47.64
3894,21/10/2019,Eastern,528.19,426.52,-101.67,,,0,64.81,67.59,2.78
3895,21/10/2019,NorthEastern,35.47,28.38,-7.09,,,0,26.91,10.57,-16.34
3896,22/10/2019,Northern,714.33,523.8,-190.53,30.72,35.17,4.45,157.27,155.74,-1.53
3897,22/10/2019,Western,1341.76,1168.27,-173.49,34.02,44.17,10.15,34.47,82.66,48.19
3898,22/10/2019,Southern,613.5,440.54,-172.96,46.77,51.34,4.57,84.88,154.61,69.73
3899,22/10/2019,Eastern,528.19,431.44,-96.75,,,0,64.81,66.35,1.54
3900,22/10/2019,NorthEastern,35.47,29.13,-6.34,,,0,26.91,11.35,-15.56
3901,23/10/2019,Northern,714.33,527.15,-187.18,30.72,34.16,3.44,157.27,158.47,1.2
3902,23/10/2019,Western,1337.94,1142.78,-195.16,34.02,44.1,10.08,34.47,77.66,43.19
3903,23/10/2019,Southern,613.5,422.36,-191.14,46.77,61.65,14.88,84.88,142.68,57.8
3904,23/10/2019,Eastern,528.19,438.77,-89.42,,,0,64.81,61.47,-3.34
3905,23/10/2019,NorthEastern,35.47,33.08,-2.39,,,0,26.91,10.85,-16.06
3906,24/10/2019,Northern,714.33,524.94,-189.39,30.72,35.43,4.71,157.27,155.07,-2.2
3907,24/10/2019,Western,1337.94,1103.6,-234.34,34.02,44.21,10.19,34.47,72.36,37.89
3908,24/10/2019,Southern,613.5,405.3,-208.2,46.77,61.86,15.09,84.88,136.76,51.88
3909,24/10/2019,Eastern,528.19,416.14,-112.05,,,0,64.81,63.73,-1.08
3910,24/10/2019,NorthEastern,35.47,32.92,-2.55,,,0,26.91,10.54,-16.37
3911,25/10/2019,Northern,714.26,533.61,-180.65,30.72,32.58,1.86,157.27,152.57,-4.7
3912,25/10/2019,Western,1337.94,1060.1,-277.84,34.02,44.18,10.16,34.47,69.99,35.52
3913,25/10/2019,Southern,613.5,399.42,-214.08,46.77,61.99,15.22,84.88,141.52,56.64
3914,25/10/2019,Eastern,528.19,390.9,-137.29,,,0,64.81,63.93,-0.88
3915,25/10/2019,NorthEastern,35.47,31.49,-3.98,,,0,26.91,10.95,-15.96
3916,26/10/2019,Northern,714.26,513.71,-200.55,30.72,30.62,-0.1,157.27,150.46,-6.81
3917,26/10/2019,Western,1337.94,981.09,-356.85,34.02,43.3,9.28,34.47,62,27.53
3918,26/10/2019,Southern,603.7,376.55,-227.15,46.77,61.16,14.39,84.88,150.03,65.15
3919,26/10/2019,Eastern,528.19,372.94,-155.25,,,0,64.81,64.09,-0.72
3920,26/10/2019,NorthEastern,35.47,29.52,-5.95,,,0,26.91,15.42,-11.49
3921,27/10/2019,Northern,714.26,496.38,-217.88,30.72,31.47,0.75,157.27,153.02,-4.25
3922,27/10/2019,Western,1340.74,918.29,-422.45,34.02,38.64,4.62,34.47,59.51,25.04
3923,27/10/2019,Southern,603.7,333.01,-270.69,46.77,61.07,14.3,84.88,140.29,55.41
3924,27/10/2019,Eastern,528.19,374.66,-153.53,,,0,64.81,64.09,-0.72
3925,27/10/2019,NorthEastern,35.47,30.46,-5.01,,,0,26.91,18.28,-8.63
3926,28/10/2019,Northern,716.91,452.11,-264.8,30.72,35.11,4.39,157.27,143.97,-13.3
3927,28/10/2019,Western,1340.74,905.77,-434.97,34.02,38.63,4.61,34.47,64.34,29.87
3928,28/10/2019,Southern,603.7,310.22,-293.48,46.77,60.89,14.12,84.88,148.61,63.73
3929,28/10/2019,Eastern,528.19,382.96,-145.23,,,0,64.81,68.18,3.37
3930,28/10/2019,NorthEastern,35.47,31.4,-4.07,,,0,26.91,15.82,-11.09
3931,29/10/2019,Northern,716.98,459.38,-257.6,30.72,31.08,0.36,157.27,136.7,-20.57
3932,29/10/2019,Western,1340.74,987.29,-353.45,34.02,38.6,4.58,34.47,41,6.53
3933,29/10/2019,Southern,603.7,322.37,-281.33,46.77,60.87,14.1,84.88,150.42,65.54
3934,29/10/2019,Eastern,527.42,391.34,-136.08,,,0,64.81,62.07,-2.74
3935,29/10/2019,NorthEastern,35.47,34.29,-1.18,,,0,26.91,15.76,-11.15
3936,30/10/2019,Northern,716.98,490.32,-226.66,30.72,30.97,0.25,157.27,138.88,-18.39
3937,30/10/2019,Western,1340.74,1013.7,-327.04,34.02,38.56,4.54,34.47,50.28,15.81
3938,30/10/2019,Southern,603.7,341.24,-262.46,46.77,61.97,15.2,84.88,156.15,71.27
3939,30/10/2019,Eastern,527.42,392.62,-134.8,,,0,64.81,64.54,-0.27
3940,30/10/2019,NorthEastern,35.47,35.45,-0.02,,,0,26.91,15.42,-11.49
3941,31/10/2019,Northern,716.98,514.54,-202.44,30.72,32.28,1.56,157.27,138.37,-18.9
3942,31/10/2019,Western,1340.74,1058.9,-281.84,34.02,36.59,2.57,34.47,49.13,14.66
3943,31/10/2019,Southern,603.7,341.38,-262.32,46.77,61.82,15.05,84.88,161.89,77.01
3944,31/10/2019,Eastern,527.42,402.32,-125.1,,,0,64.81,62.07,-2.74
3945,31/10/2019,NorthEastern,35.47,34.75,-0.72,,,0,26.91,14.93,-11.98
3946,1/11/2019,Northern,678.04,531,-147.04,30.83,34.09,3.26,117.75,140,22.25
3947,1/11/2019,Western,1302.91,1096.04,-206.87,23.07,23.79,0.72,36.4,54.13,17.73
3948,1/11/2019,Southern,580.74,356.7,-224.04,67.23,61.48,-5.75,64.27,163.37,99.1
3949,1/11/2019,Eastern,480.63,401.7,-78.93,,,0,37.92,63.16,25.24
3950,1/11/2019,NorthEastern,35.52,34.95,-0.57,,,0,18.37,12.94,-5.43
3951,2/11/2019,Northern,678.04,534.6,-143.44,30.83,35.19,4.36,117.75,136.6,18.85
3952,2/11/2019,Western,1302.91,1109.17,-193.74,23.07,23.97,0.9,36.4,56.82,20.42
3953,2/11/2019,Southern,580.74,376.99,-203.75,67.23,53.42,-13.81,64.27,168.61,104.34
3954,2/11/2019,Eastern,480.63,425.24,-55.39,,,0,37.92,58.06,20.14
3955,2/11/2019,NorthEastern,35.52,34.68,-0.84,,,0,18.37,12.39,-5.98
3956,3/11/2019,Northern,678.15,514.18,-163.97,30.83,35.4,4.57,117.75,136.31,18.56
3957,3/11/2019,Western,1302.91,1059.68,-243.23,23.07,25.39,2.32,36.4,50.23,13.83
3958,3/11/2019,Southern,580.74,361.95,-218.79,67.23,61.62,-5.61,64.27,154.31,90.04
3959,3/11/2019,Eastern,480.63,438.64,-41.99,,,0,37.92,50.98,13.06
3960,3/11/2019,NorthEastern,35.52,35.4,-0.12,,,0,18.37,12.19,-6.18
3961,4/11/2019,Northern,668.86,546.36,-122.5,30.83,35.13,4.3,117.75,136.41,18.66
3962,4/11/2019,Western,1302.91,1114.02,-188.89,23.07,25.59,2.52,36.4,53.55,17.15
3963,4/11/2019,Southern,580.74,398.19,-182.55,67.23,61.61,-5.62,64.27,165.73,101.46
3964,4/11/2019,Eastern,480.63,459.75,-20.88,,,0,37.92,53.8,15.88
3965,4/11/2019,NorthEastern,35.52,35.88,0.36,,,0,18.37,11.59,-6.78
3966,5/11/2019,Northern,668.86,542.79,-126.07,30.83,35.44,4.61,117.75,138.45,20.7
3967,5/11/2019,Western,1300.35,1147.66,-152.69,23.07,25.75,2.68,36.4,49.12,12.72
3968,5/11/2019,Southern,580.74,446.18,-134.56,67.23,59.46,-7.77,64.27,147.46,83.19
3969,5/11/2019,Eastern,480.63,472.65,-7.98,,,0,37.92,49.49,11.57
3970,5/11/2019,NorthEastern,35.52,36.12,0.6,,,0,18.37,11.37,-7
3971,6/11/2019,Northern,670.82,537.9,-132.92,30.83,36.48,5.65,117.75,130.75,13
3972,6/11/2019,Western,1300.35,1164.2,-136.15,23.07,25.69,2.62,36.4,44.6,8.2
3973,6/11/2019,Southern,580.74,481.58,-99.16,67.23,56.84,-10.39,64.27,135.04,70.77
3974,6/11/2019,Eastern,480.63,494.02,13.39,,,0,37.92,44.33,6.41
3975,6/11/2019,NorthEastern,35.52,35.04,-0.48,,,0,18.37,12.19,-6.18
3976,7/11/2019,Northern,670.82,506.62,-164.2,30.83,35.49,4.66,117.75,135.34,17.59
3977,7/11/2019,Western,1300.35,1134.2,-166.15,23.07,25.69,2.62,36.4,36.75,0.35
3978,7/11/2019,Southern,571.91,483.72,-88.19,67.23,55.82,-11.41,64.27,110.97,46.7
3979,7/11/2019,Eastern,480.63,463.5,-17.13,,,0,37.92,42.38,4.46
3980,7/11/2019,NorthEastern,35.52,33.98,-1.54,,,0,18.37,11.84,-6.53
3981,8/11/2019,Northern,657.39,490.89,-166.5,30.83,35.31,4.48,117.75,134.79,17.04
3982,8/11/2019,Western,1315.13,1076.16,-238.97,23.07,25.64,2.57,36.4,31.64,-4.76
3983,8/11/2019,Southern,571.91,477.8,-94.11,67.23,55.77,-11.46,64.27,119.56,55.29
3984,8/11/2019,Eastern,484.24,449.91,-34.33,,,0,37.92,40.23,2.31
3985,8/11/2019,NorthEastern,34.95,33.48,-1.47,,,0,18.37,11.33,-7.04
3986,9/11/2019,Northern,657.39,485.72,-171.67,30.83,35.56,4.73,117.75,136.86,19.11
3987,9/11/2019,Western,1315.13,1087.21,-227.92,23.07,25.74,2.67,36.4,36.81,0.41
3988,9/11/2019,Southern,576.09,441.54,-134.55,67.23,55.86,-11.37,64.27,150.24,85.97
3989,9/11/2019,Eastern,484.24,434.75,-49.49,,,0,37.92,40.48,2.56
3990,9/11/2019,NorthEastern,34.95,34.17,-0.78,,,0,18.37,11.12,-7.25
3991,10/11/2019,Northern,647.61,482.93,-164.68,30.83,35.67,4.84,117.75,134.04,16.29
3992,10/11/2019,Western,1290.39,1083.84,-206.55,23.07,25.66,2.59,36.4,33.83,-2.57
3993,10/11/2019,Southern,576.09,421.66,-154.43,67.23,55.79,-11.44,64.27,127.48,63.21
3994,10/11/2019,Eastern,474.57,425.11,-49.46,,,0,37.92,44.05,6.13
3995,10/11/2019,NorthEastern,34.95,32.83,-2.12,,,0,18.37,11.79,-6.58
3996,11/11/2019,Northern,647.61,502.18,-145.43,30.83,35.66,4.83,117.75,134.44,16.69
3997,11/11/2019,Western,1290.39,1165.12,-125.27,23.07,25.66,2.59,36.4,40.68,4.28
3998,11/11/2019,Southern,576.09,459.99,-116.1,67.23,55.83,-11.4,64.27,128.26,63.99
3999,11/11/2019,Eastern,474.57,456.92,-17.65,,,0,37.92,42.83,4.91
4000,11/11/2019,NorthEastern,34.95,33.87,-1.08,,,0,18.37,11.6,-6.77
4001,12/11/2019,Northern,646.97,504.9,-142.07,30.83,35.53,4.7,117.75,133,15.25
4002,12/11/2019,Western,1289.69,1177.65,-112.04,23.07,25.66,2.59,36.4,50.85,14.45
4003,12/11/2019,Southern,576.09,502.55,-73.54,67.23,56.01,-11.22,64.27,109.79,45.52
4004,12/11/2019,Eastern,471.22,451.63,-19.59,,,0,37.92,45.91,7.99
4005,12/11/2019,NorthEastern,34.95,35.47,0.52,,,0,18.37,10.99,-7.38
4006,13/11/2019,Northern,646.97,517.88,-129.09,30.83,35.53,4.7,117.75,131.79,14.04
4007,13/11/2019,Western,1289.69,1179.8,-109.89,23.07,25.6,2.53,36.4,51.14,14.74
4008,13/11/2019,Southern,576.09,528.67,-47.42,67.23,56.14,-11.09,64.27,89.23,24.96
4009,13/11/2019,Eastern,471.22,456.31,-14.91,,,0,37.92,42.81,4.89
4010,13/11/2019,NorthEastern,34.95,35.14,0.19,,,0,18.37,10.26,-8.11
4011,14/11/2019,Northern,646.97,515.12,-131.85,30.83,35.47,4.64,117.75,130.02,12.27
4012,14/11/2019,Western,1289.69,1156.06,-133.63,23.07,30.61,7.54,36.4,45.96,9.56
4013,14/11/2019,Southern,576.09,549.56,-26.53,67.23,56.22,-11.01,64.27,97.87,33.6
4014,14/11/2019,Eastern,471.22,463.33,-7.89,,,0,37.92,37.98,0.06
4015,14/11/2019,NorthEastern,34.95,35.05,0.1,,,0,18.37,10.38,-7.99
4016,15/11/2019,Northern,642.8,503.53,-139.27,30.83,35.59,4.76,117.75,131.65,13.9
4017,15/11/2019,Western,1276.96,1172.32,-104.64,23.07,30.98,7.91,36.4,36.65,0.25
4018,15/11/2019,Southern,586.65,538.57,-48.08,67.23,57.19,-10.04,64.27,96.49,32.22
4019,15/11/2019,Eastern,484.03,478.46,-5.57,,,0,37.92,39.36,1.44
4020,15/11/2019,NorthEastern,34.95,36.01,1.06,,,0,18.37,10.34,-8.03
4021,16/11/2019,Northern,642.8,492.35,-150.45,30.83,36.09,5.26,117.75,133.95,16.2
4022,16/11/2019,Western,1280.76,1197.21,-83.55,23.07,30.93,7.86,36.4,26.1,-10.3
4023,16/11/2019,Southern,586.65,501.18,-85.47,67.23,57.09,-10.14,64.27,93.21,28.94
4024,16/11/2019,Eastern,474.7,486.77,12.07,,,0,37.92,39.3,1.38
4025,16/11/2019,NorthEastern,34.95,35.46,0.51,,,0,18.37,9.84,-8.53
4026,17/11/2019,Northern,642.8,477,-165.8,30.83,35.67,4.84,117.75,135.33,17.58
4027,17/11/2019,Western,1283.32,1141.18,-142.14,23.07,30.93,7.86,36.4,24.66,-11.74
4028,17/11/2019,Southern,586.65,461.26,-125.39,67.23,57.13,-10.1,64.27,77.02,12.75
4029,17/11/2019,Eastern,474.7,463.35,-11.35,,,0,37.92,32.87,-5.05
4030,17/11/2019,NorthEastern,34.95,34.29,-0.66,,,0,18.37,10.02,-8.35
4031,18/11/2019,Northern,640.72,487.89,-152.83,30.83,35.66,4.83,117.75,131.29,13.54
4032,18/11/2019,Western,1283.32,1214.7,-68.62,23.07,31.05,7.98,36.4,35.04,-1.36
4033,18/11/2019,Southern,586.65,501.93,-84.72,67.23,57.21,-10.02,64.27,95.75,31.48
4034,18/11/2019,Eastern,474.7,494.38,19.68,,,0,37.92,37.52,-0.4
4035,18/11/2019,NorthEastern,34.95,32.56,-2.39,,,0,18.37,9.72,-8.65
4036,19/11/2019,Northern,644.14,502.3,-141.84,30.83,35.84,5.01,117.75,132.69,14.94
4037,19/11/2019,Western,1280.76,1228.7,-52.06,23.07,31.16,8.09,36.4,51.18,14.78
4038,19/11/2019,Southern,586.65,514.56,-72.09,67.23,57.08,-10.15,64.27,100.36,36.09
4039,19/11/2019,Eastern,478.05,512.93,34.88,,,0,37.92,38.55,0.63
4040,19/11/2019,NorthEastern,34.95,36.23,1.28,,,0,18.37,10.16,-8.21
4041,20/11/2019,Northern,644.14,519.52,-124.62,30.83,35.76,4.93,117.75,126.63,8.88
4042,20/11/2019,Western,1280.76,1224.93,-55.83,23.07,31.18,8.11,36.4,53.32,16.92
4043,20/11/2019,Southern,590.29,503.77,-86.52,67.23,56.09,-11.14,64.27,98.9,34.63
4044,20/11/2019,Eastern,478.05,506.26,28.21,,,0,37.92,38.45,0.53
4045,20/11/2019,NorthEastern,34.95,37.15,2.2,,,0,18.37,13.9,-4.47
4046,21/11/2019,Northern,644.14,514.53,-129.61,30.83,35.78,4.95,117.75,123.82,6.07
4047,21/11/2019,Western,1280.76,1243.76,-37,23.07,31.02,7.95,36.4,47.1,10.7
4048,21/11/2019,Southern,590.29,501.12,-89.17,67.23,55.82,-11.41,64.27,94.03,29.76
4049,21/11/2019,Eastern,478.05,477.12,-0.93,,,0,37.92,35.37,-2.55
4050,21/11/2019,NorthEastern,34.95,36.76,1.81,,,0,18.37,9.62,-8.75
4051,22/11/2019,Northern,644.89,519.39,-125.5,30.83,35.64,4.81,117.75,123.34,5.59
4052,22/11/2019,Western,1280.76,1254.98,-25.78,23.07,31.07,8,36.4,44.23,7.83
4053,22/11/2019,Southern,590.29,508.13,-82.16,67.23,56.31,-10.92,64.27,92.83,28.56
4054,22/11/2019,Eastern,478.05,474.62,-3.43,,,0,37.92,35.15,-2.77
4055,22/11/2019,NorthEastern,34.95,37.59,2.64,,,0,18.37,9.43,-8.94
4056,23/11/2019,Northern,656.52,516.12,-140.4,30.83,35.8,4.97,117.75,125.38,7.63
4057,23/11/2019,Western,1280.76,1188.72,-92.04,23.07,31.04,7.97,36.4,49.98,13.58
4058,23/11/2019,Southern,590.29,493.02,-97.27,67.23,56.39,-10.84,64.27,82.14,17.87
4059,23/11/2019,Eastern,478.05,477.91,-0.14,,,0,37.92,30.98,-6.94
4060,23/11/2019,NorthEastern,34.95,36.74,1.79,,,0,18.37,9.79,-8.58
4061,24/11/2019,Northern,656.16,490.66,-165.5,30.83,35.77,4.94,117.75,127.08,9.33
4062,24/11/2019,Western,1280.76,1162.38,-118.38,23.07,31.04,7.97,36.4,40.14,3.74
4063,24/11/2019,Southern,590.29,465.62,-124.67,67.23,56.47,-10.76,64.27,72.22,7.95
4064,24/11/2019,Eastern,474.7,472.58,-2.12,,,0,37.92,84.04,46.12
4065,24/11/2019,NorthEastern,34.95,35.79,0.84,,,0,18.37,9.49,-8.88
4066,25/11/2019,Northern,652.41,517.42,-134.99,30.83,35.64,4.81,117.75,130.56,12.81
4067,25/11/2019,Western,1280.76,1205.14,-75.62,23.07,31.03,7.96,36.4,45.13,8.73
4068,25/11/2019,Southern,590.29,482.87,-107.42,67.23,56.24,-10.99,64.27,86.83,22.56
4069,25/11/2019,Eastern,474.7,485.56,10.86,,,0,37.92,30.36,-7.56
4070,25/11/2019,NorthEastern,34.95,36.5,1.55,,,0,18.37,8.95,-9.42
4071,26/11/2019,Northern,659.61,507.15,-152.46,30.83,35.7,4.87,117.75,128.9,11.15
4072,26/11/2019,Western,1277.76,1245.35,-32.41,23.07,31.03,7.96,36.4,43.64,7.24
4073,26/11/2019,Southern,603.49,482.34,-121.15,67.23,56.36,-10.87,64.27,80.17,15.9
4074,26/11/2019,Eastern,474.7,469.71,-4.99,,,0,37.92,28.5,-9.42
4075,26/11/2019,NorthEastern,34.95,35.15,0.2,,,0,18.37,9.25,-9.12
4076,27/11/2019,Northern,659.61,495.91,-163.7,30.83,35.69,4.86,117.75,128.48,10.73
4077,27/11/2019,Western,1277.76,1223.5,-54.26,23.07,30.98,7.91,36.4,41.61,5.21
4078,27/11/2019,Southern,599.49,478.34,-121.15,67.23,57,-10.23,64.27,88.46,24.19
4079,27/11/2019,Eastern,474.7,467.05,-7.65,,,0,37.92,24.12,-13.8
4080,27/11/2019,NorthEastern,34.95,35.67,0.72,,,0,18.37,9.13,-9.24
4081,28/11/2019,Northern,659.61,469.23,-190.38,30.83,32.74,1.91,117.75,137.58,19.83
4082,28/11/2019,Western,1277.76,1213.71,-64.05,23.07,30.94,7.87,36.4,42.64,6.24
4083,28/11/2019,Southern,599.49,469.19,-130.3,67.23,60.93,-6.3,64.27,84,19.73
4084,28/11/2019,Eastern,474.7,466.69,-8.01,,,0,37.92,26.02,-11.9
4085,28/11/2019,NorthEastern,34.95,35.43,0.48,,,0,18.37,9.26,-9.11
4086,29/11/2019,Northern,659.97,464.07,-195.9,30.83,35.92,5.09,117.75,133.25,15.5
4087,29/11/2019,Western,1277.76,1229.02,-48.74,23.07,31.07,8,36.4,48.26,11.86
4088,29/11/2019,Southern,599.49,476.32,-123.17,67.23,61.33,-5.9,64.27,88.87,24.6
4089,29/11/2019,Eastern,478.2,466.84,-11.36,,,0,37.92,32.55,-5.37
4090,29/11/2019,NorthEastern,34.95,36.08,1.13,,,0,18.37,9.04,-9.33
4091,30/11/2019,Northern,659.97,457.33,-202.64,30.83,35.94,5.11,117.75,130.02,12.27
4092,30/11/2019,Western,1273.55,1218.82,-54.73,23.07,30.9,7.83,36.4,53.11,16.71
4093,30/11/2019,Southern,599.49,483.8,-115.69,67.23,54.82,-12.41,64.27,81.41,17.14
4094,30/11/2019,Eastern,478.2,467.16,-11.04,,,0,37.92,30.39,-7.53
4095,30/11/2019,NorthEastern,34.95,34.05,-0.9,,,0,18.37,9.1,-9.27
4096,1/12/2019,Northern,637.62,441.19,-196.43,30.72,34.13,3.41,104.8,128.33,23.53
4097,1/12/2019,Western,1272.14,1195.03,-77.11,23.02,25.52,2.5,33.35,42.98,9.63
4098,1/12/2019,Southern,604.03,436.72,-167.31,67.16,60.59,-6.57,59.11,85.77,26.66
4099,1/12/2019,Eastern,470.22,456.47,-13.75,,,0,25.63,26.69,1.06
4100,1/12/2019,NorthEastern,34.92,35.75,0.83,,,0,14.6,8.76,-5.84
4101,2/12/2019,Northern,637.72,472.56,-165.16,30.72,30.47,-0.25,104.8,128.64,23.84
4102,2/12/2019,Western,1272.14,1177.91,-94.23,23.02,25.51,2.49,33.35,58.84,25.49
4103,2/12/2019,Southern,604.03,454.7,-149.33,67.16,50.72,-16.44,59.11,83.6,24.49
4104,2/12/2019,Eastern,464.6,472.86,8.26,,,0,25.63,29.95,4.32
4105,2/12/2019,NorthEastern,34.92,37.5,2.58,,,0,14.6,9.13,-5.47
4106,3/12/2019,Northern,637.72,482.41,-155.31,30.72,30.53,-0.19,104.8,124.31,19.51
4107,3/12/2019,Western,1269.64,1197.56,-72.08,23.02,28.16,5.14,33.35,46.76,13.41
4108,3/12/2019,Southern,604.03,436.23,-167.8,67.16,52.13,-15.03,59.11,78.85,19.74
4109,3/12/2019,Eastern,464.6,488.24,23.64,,,0,25.63,23.97,-1.66
4110,3/12/2019,NorthEastern,35.44,36.69,1.25,,,0,14.6,8.13,-6.47
4111,4/12/2019,Northern,639.36,493.6,-145.76,30.72,30.31,-0.41,104.8,127.65,22.85
4112,4/12/2019,Western,1269.64,1211.65,-57.99,23.02,30.82,7.8,33.35,53.16,19.81
4113,4/12/2019,Southern,604.03,437.85,-166.18,67.16,52.52,-14.64,59.11,66.78,7.67
4114,4/12/2019,Eastern,467.64,474.32,6.68,,,0,25.63,25.4,-0.23
4115,4/12/2019,NorthEastern,35.44,35.49,0.05,,,0,14.6,8.29,-6.31
4116,5/12/2019,Northern,639.36,486.08,-153.28,30.72,34.86,4.14,104.8,131.49,26.69
4117,5/12/2019,Western,1269.64,1227.03,-42.61,23.02,30.77,7.75,33.35,58.76,25.41
4118,5/12/2019,Southern,613.81,452.38,-161.43,67.16,57.63,-9.53,59.11,76.03,16.92
4119,5/12/2019,Eastern,467.64,480.52,12.88,,,0,25.63,18.06,-7.57
4120,5/12/2019,NorthEastern,35.44,35.2,-0.24,,,0,14.6,8.39,-6.21
4121,6/12/2019,Northern,639.36,492.56,-146.8,30.72,31.34,0.62,104.8,130.09,25.29
4122,6/12/2019,Western,1269.64,1226.46,-43.18,23.02,30.97,7.95,33.35,54.82,21.47
4123,6/12/2019,Southern,613.81,467.99,-145.82,67.16,59.25,-7.91,59.11,81.8,22.69
4124,6/12/2019,Eastern,486.52,475.91,-10.61,,,0,25.63,25.63,0
4125,6/12/2019,NorthEastern,35.44,37.5,2.06,,,0,14.6,8.05,-6.55
4126,7/12/2019,Northern,639.36,497.53,-141.83,30.72,26.8,-3.92,104.8,128.78,23.98
4127,7/12/2019,Western,1269.64,1180.16,-89.48,23.02,31.05,8.03,33.35,58.55,25.2
4128,7/12/2019,Southern,613.81,449.02,-164.79,67.16,59.51,-7.65,59.11,88.43,29.32
4129,7/12/2019,Eastern,486.52,475.01,-11.51,,,0,25.63,23.74,-1.89
4130,7/12/2019,NorthEastern,35.44,36.51,1.07,,,0,14.6,8.02,-6.58
4131,8/12/2019,Northern,639.36,482.98,-156.38,30.72,25.66,-5.06,104.8,131.35,26.55
4132,8/12/2019,Western,1269.64,1160.9,-108.74,23.02,30.95,7.93,33.35,47.98,14.63
4133,8/12/2019,Southern,613.81,420.92,-192.89,67.16,59.49,-7.67,59.11,83.58,24.47
4134,8/12/2019,Eastern,486.52,458.64,-27.88,,,0,25.63,30.36,4.73
4135,8/12/2019,NorthEastern,35.44,34.39,-1.05,,,0,14.6,7.98,-6.62
4136,9/12/2019,Northern,641.66,507.81,-133.85,30.72,25.62,-5.1,104.8,131.4,26.6
4137,9/12/2019,Western,1269.64,1265.63,-4.01,23.02,30.95,7.93,33.35,61.26,27.91
4138,9/12/2019,Southern,613.81,455.56,-158.25,67.16,58.43,-8.73,59.11,94.46,35.35
4139,9/12/2019,Eastern,486.52,449.2,-37.32,,,0,25.63,41.88,16.25
4140,9/12/2019,NorthEastern,35.44,37.96,2.52,,,0,14.6,7.83,-6.77
4141,10/12/2019,Northern,632.96,530.27,-102.69,30.72,31.08,0.36,104.8,126.37,21.57
4142,10/12/2019,Western,1269.64,1279.9,10.26,23.02,28.99,5.97,33.35,55.78,22.43
4143,10/12/2019,Southern,613.81,490,-123.81,67.16,58.31,-8.85,59.11,89.13,30.02
4144,10/12/2019,Eastern,490.61,472.14,-18.47,,,0,25.63,40.9,15.27
4145,10/12/2019,NorthEastern,35.44,39.26,3.82,,,0,14.6,7.81,-6.79
4146,11/12/2019,Northern,632.96,547.47,-85.49,30.72,31.19,0.47,104.8,127.84,23.04
4147,11/12/2019,Western,1269.64,1303.91,34.27,23.02,29.02,6,33.35,49.91,16.56
4148,11/12/2019,Southern,609.81,517.19,-92.62,67.16,58.51,-8.65,59.11,81.81,22.7
4149,11/12/2019,Eastern,487.61,495.95,8.34,,,0,25.63,35.3,9.67
4150,11/12/2019,NorthEastern,35.44,36.96,1.52,,,0,14.6,8.65,-5.95
4151,12/12/2019,Northern,632.96,524.95,-108.01,30.72,31.2,0.48,104.8,124.17,19.37
4152,12/12/2019,Western,1269.64,1276.76,7.12,23.02,29.11,6.09,33.35,40.24,6.89
4153,12/12/2019,Southern,622.71,519.08,-103.63,67.16,58.5,-8.66,59.11,72.36,13.25
4154,12/12/2019,Eastern,487.61,495.2,7.59,,,0,25.63,33.13,7.5
4155,12/12/2019,NorthEastern,35.44,33.51,-1.93,,,0,14.6,7.89,-6.71
4156,13/12/2019,Northern,636.75,444.66,-192.09,30.72,30.39,-0.33,104.8,129.37,24.57
4157,13/12/2019,Western,1269.64,1217.18,-52.46,23.02,27.55,4.53,33.35,35.05,1.7
